year,level,country_code,country_name,school_type,characteristic_desc,characteristic_1,characteristic_2,headcount,perm_excl,perm_excl_rate,fixed_excl,fixed_excl_rate,one_plus_fixed,one_plus_fixed_rate
201617,NATIONAL,E92000001,England,State-funded primary,Age,Age_5,Total,653980,120,0.02,6835,1.04,2675,0.41
201617,NATIONAL,E92000001,England,State-funded primary,Age_gender,Age_5,Male,334485,110,0.03,5980,1.79,2290,0.68
201617,NATIONAL,E92000001,England,State-funded primary,Age_gender,Age_5,Female,319490,10,0,855,0.27,385,0.12
201617,NATIONAL,E92000001,England,State-funded primary,Age,Age_6,Total,643400,140,0.02,8215,1.28,3275,0.51
201617,NATIONAL,E92000001,England,State-funded primary,Age_gender,Age_6,Male,328805,130,0.04,7130,2.17,2835,0.86
201617,NATIONAL,E92000001,England,State-funded primary,Age_gender,Age_6,Female,314595,10,0,1085,0.35,440,0.14
201617,NATIONAL,E92000001,England,State-funded primary,Age,Age_7,Total,630905,185,0.03,9650,1.53,4030,0.64
201617,NATIONAL,E92000001,England,State-funded primary,Age_gender,Age_7,Male,321350,160,0.05,8365,2.6,3475,1.08
201617,NATIONAL,E92000001,England,State-funded primary,Age_gender,Age_7,Female,309555,25,0.01,1280,0.41,555,0.18
201617,NATIONAL,E92000001,England,State-funded primary,Age,Age_8,Total,634045,280,0.04,11075,1.75,4880,0.77
201617,NATIONAL,E92000001,England,State-funded primary,Age_gender,Age_8,Male,322655,250,0.08,9745,3.02,4280,1.33
201617,NATIONAL,E92000001,England,State-funded primary,Age_gender,Age_8,Female,311390,25,0.01,1325,0.43,600,0.19
201617,NATIONAL,E92000001,England,State-funded primary,Age,Age_9,Total,596330,250,0.04,12195,2.04,5840,0.98
201617,NATIONAL,E92000001,England,State-funded primary,Age_gender,Age_9,Male,303660,225,0.07,10755,3.54,5095,1.68
201617,NATIONAL,E92000001,England,State-funded primary,Age_gender,Age_9,Female,292670,25,0.01,1435,0.49,740,0.25
201617,NATIONAL,E92000001,England,State-funded primary,Age,Age_10,Total,574465,230,0.04,12950,2.25,6705,1.17
201617,NATIONAL,E92000001,England,State-funded primary,Age_gender,Age_10,Male,292090,205,0.07,11475,3.93,5870,2.01
201617,NATIONAL,E92000001,England,State-funded primary,Age_gender,Age_10,Female,282375,25,0.01,1480,0.52,835,0.3
201617,NATIONAL,E92000001,England,State-funded primary,Age,Age_11,Total,1270,0,0,45,3.47,25,2.05
201617,NATIONAL,E92000001,England,State-funded primary,Age_gender,Age_11,Male,695,0,0,35,5.19,20,3.17
201617,NATIONAL,E92000001,England,State-funded primary,Age_gender,Age_11,Female,575,0,0,10,1.39,5,0.7
201617,NATIONAL,E92000001,England,State-funded primary,Age,Age_12,Total,195,x,x,30,16.41,15,7.18
201617,NATIONAL,E92000001,England,State-funded primary,Age_gender,Age_12,Male,100,x,x,30,31.31,15,13.13
201617,NATIONAL,E92000001,England,State-funded primary,Age_gender,Age_12,Female,95,0,0,x,x,x,x
201617,NATIONAL,E92000001,England,State-funded primary,Age,Age_13,Total,x,x,x,x,x,x,x
201617,NATIONAL,E92000001,England,State-funded primary,Age_gender,Age_13,Male,x,x,x,x,x,x,x
201617,NATIONAL,E92000001,England,State-funded primary,Age_gender,Age_13,Female,0,0,.,10,.,10,.
201617,NATIONAL,E92000001,England,State-funded primary,Age,Age_14,Total,0,0,.,15,.,5,.
201617,NATIONAL,E92000001,England,State-funded primary,Age_gender,Age_14,Male,0,0,.,15,.,5,.
201617,NATIONAL,E92000001,England,State-funded primary,Age_gender,Age_14,Female,0,0,.,x,.,x,.
201617,NATIONAL,E92000001,England,State-funded primary,Age,Age_15,Total,0,0,.,15,.,10,.
201617,NATIONAL,E92000001,England,State-funded primary,Age_gender,Age_15,Male,0,0,.,5,.,5,.
201617,NATIONAL,E92000001,England,State-funded primary,Age_gender,Age_15,Female,0,0,.,15,.,5,.
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Major_White_Total,Total,3481190,1015,0.03,52355,1.5,22695,0.65
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Major_White_Total,Male,1776765,920,0.05,46055,2.59,19785,1.11
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Major_White_Total,Female,1704425,100,0.01,6300,0.37,2910,0.17
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Minor_White_British,Total,3125260,955,0.03,49080,1.57,21050,0.67
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_White_British,Male,1594695,865,0.05,43155,2.71,18315,1.15
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_White_British,Female,1530565,90,0.01,5925,0.39,2735,0.18
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Minor_Irish,Total,12305,x,x,140,1.13,75,0.61
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Irish,Male,6295,x,x,110,1.78,60,0.97
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Irish,Female,6010,x,x,25,0.45,15,0.23
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Minor_Traveller_of_Irish_heritage,Total,4625,10,0.24,355,7.69,170,3.65
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Traveller_of_Irish_heritage,Male,2335,10,0.43,330,14.12,155,6.59
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Traveller_of_Irish_heritage,Female,2290,x,x,25,1.14,15,0.66
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Minor_Gypsy_Roma,Total,17425,20,0.1,840,4.83,375,2.16
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Gypsy_Roma,Male,8815,15,0.19,745,8.43,335,3.8
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Gypsy_Roma,Female,8605,x,x,100,1.15,40,0.49
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Minor_Any_other_white_background,Total,321575,30,0.01,1935,0.6,1025,0.32
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Any_other_white_background,Male,164625,25,0.02,1715,1.04,920,0.56
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Any_other_white_background,Female,156950,5,0,220,0.14,105,0.07
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Major_Mixed_Total,Total,281280,115,0.04,5295,1.88,2365,0.84
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Major_Mixed_Total,Male,142460,100,0.07,4565,3.21,2020,1.42
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Major_Mixed_Total,Female,138820,20,0.01,725,0.52,345,0.25
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Minor_White_and_Black_Caribbean,Total,72885,55,0.08,2570,3.52,1095,1.5
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_White_and_Black_Caribbean,Male,36615,45,0.13,2180,5.95,915,2.5
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_White_and_Black_Caribbean,Female,36270,10,0.02,390,1.08,180,0.49
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Minor_White_and_Black_African,Total,39080,15,0.04,720,1.84,335,0.86
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_White_and_Black_African,Male,19545,15,0.07,625,3.19,290,1.47
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_White_and_Black_African,Female,19540,x,x,95,0.49,50,0.25
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Minor_White_and_Asian,Total,66640,10,0.02,575,0.86,265,0.4
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_White_and_Asian,Male,33940,10,0.03,520,1.53,235,0.7
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_White_and_Asian,Female,32700,x,x,55,0.16,25,0.08
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Minor_Any_other_Mixed_background,Total,102670,35,0.03,1430,1.39,665,0.65
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Any_other_Mixed_background,Male,52360,30,0.05,1245,2.38,575,1.1
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Any_other_Mixed_background,Female,50315,5,0.01,185,0.37,90,0.18
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Major_Asian_Total,Total,515150,15,0,1370,0.27,950,0.18
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Major_Asian_Total,Male,262655,15,0.01,1260,0.48,870,0.33
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Major_Asian_Total,Female,252495,x,x,110,0.04,80,0.03
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Minor_Indian,Total,141120,0,0,185,0.13,135,0.09
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Indian,Male,72320,0,0,165,0.23,120,0.16
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Indian,Female,68800,0,0,25,0.03,15,0.02
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Minor_Pakistani,Total,207865,15,0.01,805,0.39,555,0.27
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Pakistani,Male,105705,15,0.01,740,0.7,505,0.48
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Pakistani,Female,102160,x,x,65,0.06,50,0.05
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Minor_Bangladeshi,Total,80275,0,0,175,0.22,125,0.16
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Bangladeshi,Male,40655,0,0,165,0.4,115,0.29
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Bangladeshi,Female,39620,0,0,10,0.03,10,0.02
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Minor_Any_other_Asian_background,Total,85895,x,x,200,0.24,135,0.16
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Any_other_Asian_background,Male,43975,x,x,190,0.43,130,0.29
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Any_other_Asian_background,Female,41920,0,0,10,0.03,10,0.02
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Major_Black_Total,Total,262500,80,0.03,4265,1.62,2360,0.9
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Major_Black_Total,Male,131955,70,0.05,3650,2.76,1995,1.51
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Major_Black_Total,Female,130545,10,0.01,615,0.47,365,0.28
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Minor_Black_Caribbean,Total,48095,30,0.07,1570,3.26,805,1.67
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Black_Caribbean,Male,24070,30,0.12,1310,5.45,665,2.76
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Black_Caribbean,Female,24025,x,x,255,1.07,140,0.58
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Minor_Black_African,Total,178405,35,0.02,2080,1.16,1230,0.69
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Black_African,Male,89580,30,0.03,1775,1.98,1050,1.17
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Black_African,Female,88830,5,0.01,305,0.34,180,0.2
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Minor_Any_other_black_background,Total,36000,15,0.04,620,1.72,325,0.91
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Any_other_black_background,Male,18310,15,0.08,560,3.07,280,1.54
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Any_other_black_background,Female,17690,x,x,55,0.32,45,0.25
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Minor_Chinese,Total,21880,0,0,45,0.2,20,0.1
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Chinese,Male,11135,0,0,45,0.39,20,0.2
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Chinese,Female,10745,0,0,0,0,0,0
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Minor_Any_Other_Ethnic_Group,Total,89745,5,0.01,515,0.57,300,0.34
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Any_Other_Ethnic_Group,Male,46315,5,0.01,455,0.99,270,0.58
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minor_Any_Other_Ethnic_Group,Female,43425,x,x,55,0.13,35,0.08
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Minority_ethnic_pupil,Total,1526485,280,0.02,14755,0.97,7640,0.5
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minority_ethnic_pupil,Male,776595,245,0.03,12875,1.66,6640,0.86
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Minority_ethnic_pupil,Female,749890,40,0.01,1880,0.25,1000,0.13
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity,Ethnicity_Unclassified,Total,37910,15,0.04,500,1.32,250,0.66
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Unclassified,Male,19240,10,0.06,425,2.2,215,1.13
201617,NATIONAL,E92000001,England,State-funded primary,Ethnicity_gender,Ethnicity_Unclassified,Female,18675,x,x,75,0.41,35,0.18
201617,NATIONAL,E92000001,England,State-funded primary,NC_year,NC_Year_Nursery,Total,303460,0,0,125,0.04,75,0.03
201617,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_Nursery,Male,153825,0,0,105,0.07,60,0.04
201617,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_Nursery,Female,149635,0,0,25,0.02,15,0.01
201617,NATIONAL,E92000001,England,State-funded primary,NC_year,NC_Year_Reception,Total,650705,50,0.01,3200,0.49,1400,0.22
201617,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_Reception,Male,332665,40,0.01,2835,0.85,1225,0.37
201617,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_Reception,Female,318040,10,0,365,0.11,175,0.06
201617,NATIONAL,E92000001,England,State-funded primary,NC_year,NC_Year_1,Total,653310,115,0.02,6800,1.04,2645,0.41
201617,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_1,Male,334010,105,0.03,5940,1.78,2260,0.68
201617,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_1,Female,319295,10,0,865,0.27,390,0.12
201617,NATIONAL,E92000001,England,State-funded primary,NC_year,NC_Year_2,Total,643020,140,0.02,8130,1.26,3250,0.51
201617,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_2,Male,328585,125,0.04,7060,2.15,2815,0.86
201617,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_2,Female,314430,10,0,1070,0.34,435,0.14
201617,NATIONAL,E92000001,England,State-funded primary,NC_year,NC_Year_3,Total,630760,180,0.03,9580,1.52,3985,0.63
201617,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_3,Male,321250,160,0.05,8300,2.58,3430,1.07
201617,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_3,Female,309515,20,0.01,1280,0.41,550,0.18
201617,NATIONAL,E92000001,England,State-funded primary,NC_year,NC_Year_4,Total,634005,275,0.04,10980,1.73,4835,0.76
201617,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_4,Male,322625,250,0.08,9670,3,4240,1.31
201617,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_4,Female,311380,25,0.01,1315,0.42,595,0.19
201617,NATIONAL,E92000001,England,State-funded primary,NC_year,NC_Year_5,Total,596255,245,0.04,12115,2.03,5790,0.97
201617,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_5,Male,303620,220,0.07,10685,3.52,5055,1.66
201617,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_5,Female,292635,25,0.01,1430,0.49,735,0.25
201617,NATIONAL,E92000001,England,State-funded primary,NC_year,NC_Year_6,Total,574515,225,0.04,12915,2.25,6670,1.16
201617,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_6,Male,292105,200,0.07,11440,3.92,5840,2
201617,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_6,Female,282410,25,0.01,1470,0.52,830,0.29
201617,NATIONAL,E92000001,England,State-funded primary,NC_year,NC_Year_7,Total,725,0,0,30,4.01,20,2.49
201617,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_7,Male,350,0,0,25,6.86,15,4.29
201617,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_7,Female,375,0,0,5,1.34,5,0.8
201617,NATIONAL,E92000001,England,State-funded primary,NC_year,NC_Year_8,Total,190,x,x,30,16.93,15,7.41
201617,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_8,Male,95,x,x,30,31.96,15,13.4
201617,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_8,Female,90,0,0,x,x,x,x
201617,NATIONAL,E92000001,England,State-funded primary,NC_year,NC_Year_9,Total,0,0,.,25,.,15,.
201617,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_9,Male,0,0,.,10,.,5,.
201617,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_9,Female,0,0,.,10,.,10,.
201617,NATIONAL,E92000001,England,State-funded primary,NC_year,NC_Year_10,Total,0,0,.,15,.,5,.
201617,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_10,Male,0,0,.,15,.,5,.
201617,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_10,Female,0,0,.,x,.,x,.
201617,NATIONAL,E92000001,England,State-funded primary,NC_year,NC_Year_11,Total,0,0,.,15,.,10,.
201617,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_11,Male,0,0,.,5,.,5,.
201617,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_11,Female,0,0,.,15,.,5,.
201617,NATIONAL,E92000001,England,State-funded primary,NC_year,NC_Year_Unclassified,Total,0,25,.,370,.,225,.
201617,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_Unclassified,Male,0,20,.,330,.,200,.
201617,NATIONAL,E92000001,England,State-funded primary,NC_year_gender,NC_Year_Unclassified,Female,0,5,.,35,.,25,.
201617,NATIONAL,E92000001,England,State-funded primary,FSM_Eligible,FSM_Eligible,Total,663435,635,0.1,27290,4.11,11600,1.75
201617,NATIONAL,E92000001,England,State-funded primary,FSM_Eligible,FSM_NotEligible,Total,4026220,620,0.02,37040,0.92,17340,0.43
201617,NATIONAL,E92000001,England,State-funded primary,FSM_Eligible,FSM_Unclassified,Total,0,0,.,5,.,5,.
201617,NATIONAL,E92000001,England,State-funded primary,FSM_eligible_in_last_6_years,FSM_eligible_in_last_6_years,Total,1047055,835,0.08,39495,3.77,17215,1.64
201617,NATIONAL,E92000001,England,State-funded primary,FSM_eligible_in_last_6_years,FSM_not_eligible_in_last_6_years,Total,3336420,345,0.01,24055,0.72,11330,0.34
201617,NATIONAL,E92000001,England,State-funded primary,FSM_eligible_in_last_6_years,FSM_unclassified_in_last_6_years,Total,306185,75,0.02,790,0.26,395,0.13
201617,NATIONAL,E92000001,England,State-funded primary,SEN_provision,SEN_Provision_No_SEN,Total,4056555,215,0.01,15460,0.38,8750,0.22
201617,NATIONAL,E92000001,England,State-funded primary,SEN_provision,SEN_provision_SEN_with_statement_EHC,Total,62390,125,0.2,7915,12.68,3160,5.06
201617,NATIONAL,E92000001,England,State-funded primary,SEN_provision,SEN_provision_SEN_without_statement,Total,570715,910,0.16,40960,7.18,17030,2.98
201617,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need,SEN_primary_need_Autistic_spectrum_disorder,Total,42495,50,0.11,3420,8.04,1475,3.47
201617,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need,SEN_primary_need_Hearing_impairment,Total,10665,5,0.07,170,1.59,75,0.68
201617,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need,SEN_primary_need_Moderate_learning_difficulty,Total,147685,80,0.06,4425,3,2105,1.43
201617,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need,SEN_primary_need_Multisensory_impairment,Total,1815,x,x,45,2.42,25,1.32
201617,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need,SEN_primary_need_No_specialist_assessment,Total,29315,15,0.06,880,3,380,1.29
201617,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need,SEN_primary_need_Other_difficulty_disability,Total,26600,25,0.09,1210,4.54,515,1.93
201617,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need,SEN_primary_need_Physical_disability,Total,18130,5,0.02,235,1.29,100,0.54
201617,NATIONAL,E92000001,England,State-funded primary,SEN_primary_need,SEN_primary_need_Profound_and_multiple_learning_difficulty,Total,1785,x,x,50,2.8,20,1.23
